# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
345732.10000 -27.346927 20.831704 -0.077664 0.039062 0.086093 -0.573113 0.814005 0.0000178759 0.0000007405 -0.0000170776 0.0000149055 -0.0000065058 0.0001352210 0.0532104641 0.0747962647 0.0034459875 0.1190216822 0.0053841147 0.0193415977
345732.20000 -27.669453 20.704725 -0.150089 0.031661 0.085825 -0.566391 0.819044 0.0000176379 0.0000008938 -0.0000159485 0.0000150758 -0.0000079267 0.0001353602 0.0526359900 0.0751615076 0.0034195744 0.1215910782 0.0055121044 0.0195527794
345732.30000 -27.989664 20.580719 -0.222994 0.024729 0.084416 -0.560005 0.823806 0.0000173299 0.0000009364 -0.0000148183 0.0000152233 -0.0000090825 0.0001354925 0.0519480452 0.0754221647 0.0033940095 0.1241706138 0.0056340812 0.0197495512
345732.40000 -28.308309 20.451917 -0.285741 0.017878 0.082542 -0.553366 0.828646 0.0000168829 0.0000009220 -0.0000134552 0.0000153743 -0.0000101244 0.0001356357 0.0513013926 0.0757000526 0.0033686352 0.1267511885 0.0057577843 0.0199342008
345732.50000 -28.636306 20.321905 -0.362456 0.011602 0.079242 -0.546822 0.833410 0.0000167163 0.0000009842 -0.0000121238 0.0000156409 -0.0000112158 0.0001357344 0.0506313637 0.0759307228 0.0033484191 0.1293587162 0.0058767781 0.0201464195
345732.60000 -28.952729 20.179957 -0.417187 0.003433 0.075538 -0.540287 0.838076 0.0000162579 0.0000007806 -0.0000104858 0.0000157040 -0.0000119018 0.0001359123 0.0499688984 0.0761923128 0.0033175435 0.1320960423 0.0060104491 0.0203587505
345732.70000 -29.264521 20.030303 -0.482416 -0.003414 0.070560 -0.534009 0.842522 0.0000159254 0.0000006557 -0.0000087492 0.0000158985 -0.0000128253 0.0001359965 0.0492459439 0.0763445964 0.0032941675 0.1347430796 0.0061292603 0.0205590467
345732.80000 -29.583810 19.883969 -0.554831 -0.011029 0.064362 -0.527745 0.846889 0.0000155936 0.0000004276 -0.0000068867 0.0000159548 -0.0000133310 0.0001361248 0.0484836710 0.0764360087 0.0032620376 0.1373574870 0.0062518803 0.0207450290
345732.90000 -29.892547 19.727739 -0.611574 -0.018040 0.057771 -0.521279 0.851238 0.0000154178 0.0000002492 -0.0000046617 0.0000161578 -0.0000141303 0.0001361552 0.0477641585 0.0765652322 0.0032285423 0.1401005868 0.0063800777 0.0209557175
345733.00000 -30.206354 19.570478 -0.668593 -0.024885 0.050752 -0.515041 0.855300 0.0000152699 -0.0000000007 -0.0000024197 0.0000162727 -0.0000145669 0.0001361998 0.0469929438 0.0765936395 0.0031966241 0.1427438261 0.0064986286 0.0211486196
345733.10000 -30.509578 19.409725 -0.728045 -0.031850 0.042541 -0.509212 0.858999 0.0000152060 -0.0000002796 -0.0000001705 0.0000163986 -0.0000149433 0.0001361682 0.0462375766 0.0766332074 0.0031667332 0.1454799365 0.0066203199 0.0213603289
345733.20000 -30.796969 19.241465 -0.770394 -0.037665 0.034017 -0.502742 0.862945 0.0000151793 -0.0000006008 0.0000024062 0.0000165262 -0.0000153525 0.0001360223 0.0454708553 0.0766127557 0.0031290810 0.1481199050 0.0067423964 0.0215441869
345733.30000 -31.095414 19.070093 -0.806134 -0.044501 0.025219 -0.496749 0.866386 0.0000152803 -0.0000009464 0.0000048000 0.0000164505 -0.0000153513 0.0001358594 0.0446603661 0.0764903560 0.0030996037 0.1506034187 0.0068538207 0.0217066300
345733.40000 -31.394322 18.901791 -0.843306 -0.047421 0.016335 -0.490355 0.870079 0.0000155727 -0.0000012659 0.0000073396 0.0000165410 -0.0000155992 0.0001355389 0.0438605923 0.0763882007 0.0030749646 0.1532739434 0.0069639753 0.0219050573
345733.50000 -31.696179 18.717979 -0.869322 -0.051695 0.006960 -0.483713 0.873671 0.0000157844 -0.0000015116 0.0000093149 0.0000164041 -0.0000151389 0.0001353662 0.0430934264 0.0763090060 0.0030449481 0.1559733167 0.0070843124 0.0220958949
345733.60000 -31.992844 18.531229 -0.888061 -0.055400 -0.002369 -0.477428 0.876920 0.0000160758 -0.0000018405 0.0000116163 0.0000162835 -0.0000149599 0.0001349712 0.0422367174 0.0761399166 0.0030137980 0.1587450770 0.0072078776 0.0222738356
345733.70000 -32.276427 18.341365 -0.900985 -0.058721 -0.011684 -0.470643 0.880290 0.0000166522 -0.0000020070 0.0000138124 0.0000162218 -0.0000145111 0.0001346132 0.0413985673 0.0759189168 0.0029918801 0.1614567706 0.0073141657 0.0224687966
345733.80000 -32.553532 18.145002 -0.903855 -0.060742 -0.021118 -0.463712 0.883649 0.0000170768 -0.0000023185 0.0000159388 0.0000161120 -0.0000142272 0.0001341425 0.0405527173 0.0756378043 0.0029659933 0.1640455730 0.0074163993 0.0226398964
345733.90000 -32.833344 17.944137 -0.902210 -0.062682 -0.030495 -0.456941 0.886762 0.0000175307 -0.0000024692 0.0000177673 0.0000159717 -0.0000135701 0.0001337763 0.0396881163 0.0752935404 0.0029387769 0.1665947695 0.0075153713 0.0228036370
345734.00000 -33.115066 17.743433 -0.903284 -0.062916 -0.039392 -0.449870 0.890004 0.0000181601 -0.0000025990 0.0000197702 0.0000158267 -0.0000129205 0.0001332736 0.0388082629 0.0749247665 0.0029137089 0.1692126655 0.0076175151 0.0229705795
345734.10000 -33.398263 17.530238 -0.889160 -0.062664 -0.047604 -0.442796 0.893162 0.0000186593 -0.0000026264 0.0000213007 0.0000156284 -0.0000120718 0.0001329065 0.0379505753 0.0745645098 0.0028868798 0.1718709826 0.0077247689 0.0231364114
345734.20000 -33.673547 17.317912 -0.870380 -0.062349 -0.056156 -0.435270 0.896381 0.0000192322 -0.0000025878 0.0000227497 0.0000154646 -0.0000111735 0.0001325338 0.0370505697 0.0741233816 0.0028672873 0.1746016131 0.0078243625 0.0233136965
345734.30000 -33.936852 17.101346 -0.853537 -0.060998 -0.063951 -0.428094 0.899403 0.0000198245 -0.0000025909 0.0000242390 0.0000153666 -0.0000104705 0.0001320639 0.0361694324 0.0736462200 0.0028455886 0.1772459470 0.0079205572 0.0234812090
345734.40000 -34.204513 16.878955 -0.826394 -0.059250 -0.070693 -0.420750 0.902475 0.0000202513 -0.0000024321 0.0000253077 0.0000151679 -0.0000093748 0.0001317639 0.0352855106 0.0731145036 0.0028184757 0.1797489886 0.0080177197 0.0236232422
345734.50000 -34.458377 16.647471 -0.791665 -0.055286 -0.076751 -0.412902 0.905850 0.0000205860 -0.0000023202 0.0000261940 0.0000150106 -0.0000084577 0.0001314956 0.0343874052 0.0725521276 0.0027970252 0.1823473214 0.0081117168 0.0237784078
345734.60000 -34.718471 16.424921 -0.761644 -0.052001 -0.082385 -0.405419 0.908924 0.0000207918 -0.0000020974 0.0000268139 0.0000147867 -0.0000071019 0.0001313886 0.0334596265 0.0718903264 0.0027739852 0.1848036820 0.0081974907 0.0239152133
345734.70000 -34.971853 16.193887 -0.726371 -0.048156 -0.086893 -0.397846 0.912058 0.0000211280 -0.0000018412 0.0000274042 0.0000147299 -0.0000061165 0.0001312250 0.0326061493 0.0712906804 0.0027518550 0.1873675873 0.0082874446 0.0240734047
345734.80000 -35.225575 15.948653 -0.669235 -0.043187 -0.089934 -0.390022 0.915385 0.0000211383 -0.0000016867 0.0000277785 0.0000145290 -0.0000050162 0.0001311229 0.0317104634 0.0706256138 0.0027267215 0.1898569823 0.0083771335 0.0242084839
345734.90000 -35.471290 15.707606 -0.616201 -0.037522 -0.092327 -0.382389 0.918611 0.0000210943 -0.0000013949 0.0000277071 0.0000144693 -0.0000039003 0.0001312513 0.0307860727 0.0698563393 0.0027129022 0.1924069860 0.0084596249 0.0243611485
345735.00000 -35.718835 15.460742 -0.558783 -0.031661 -0.093715 -0.374704 0.921853 0.0000208916 -0.0000010829 0.0000273755 0.0000144232 -0.0000026657 0.0001314959 0.0298972398 0.0690762967 0.0026956866 0.1948470830 0.0085391947 0.0245030975
345735.10000 -35.954591 15.212522 -0.495822 -0.026477 -0.094514 -0.367163 0.924964 0.0000206121 -0.0000008690 0.0000270188 0.0000143515 -0.0000015906 0.0001317092 0.0290014554 0.0682664078 0.0026786256 0.1973442505 0.0086225428 0.0246471417
345735.20000 -36.188448 14.957316 -0.425484 -0.020024 -0.093486 -0.359709 0.928153 0.0000202712 -0.0000006354 0.0000263903 0.0000143471 -0.0000006295 0.0001320324 0.0281159065 0.0674059406 0.0026626100 0.1997048929 0.0086991214 0.0247856203
345735.30000 -36.418127 14.701894 -0.356826 -0.014077 -0.092162 -0.351831 0.931409 0.0000197357 -0.0000003791 0.0000253304 0.0000143492 0.0000005434 0.0001325239 0.0272176580 0.0664902569 0.0026477330 0.2020826865 0.0087770641 0.0249205733
345735.40000 -36.646588 14.441366 -0.285650 -0.007276 -0.089470 -0.344709 0.934408 0.0000192381 -0.0000002069 0.0000242717 0.0000143755 0.0000013754 0.0001329833 0.0263455193 0.0655595478 0.0026321251 0.2044270215 0.0088543570 0.0250598772
345735.50000 -36.871901 14.177504 -0.213752 -0.000880 -0.086044 -0.336763 0.937649 0.0000186747 -0.0000000157 0.0000230142 0.0000144204 0.0000024368 0.0001334722 0.0254736889 0.0645857255 0.0026156769 0.2068035265 0.0089326396 0.0252052444
345735.60000 -37.088136 13.909686 -0.138211 0.005770 -0.081437 -0.329771 0.940524 0.0000180899 0.0000000862 0.0000215930 0.0000144588 0.0000031945 0.0001339896 0.0246126967 0.0635715044 0.0025986294 0.2091496721 0.0090099885 0.0253508827
345735.70000 -37.311055 13.639034 -0.061857 0.012428 -0.075854 -0.322181 0.943552 0.0000174171 0.0000002200 0.0000198408 0.0000145212 0.0000042654 0.0001345441 0.0237466505 0.0624996883 0.0025830314 0.2113796763 0.0090838807 0.0254771028
345735.80000 -37.518480 13.362808 0.018555 0.018674 -0.069708 -0.314803 0.946410 0.0000167536 0.0000002583 0.0000178843 0.0000146089 0.0000050475 0.0001351204 0.0229034391 0.0614187558 0.0025653779 0.2137537727 0.0091615563 0.0256338373
345735.90000 -37.723730 13.088278 0.090150 0.024362 -0.062231 -0.308035 0.949025 0.0000161809 0.0000002830 0.0000159380 0.0000147160 0.0000057487 0.0001356213 0.0220581910 0.0602539202 0.0025471986 0.2159114641 0.0092311360 0.0257653689
345736.00000 -37.918378 12.814209 0.157770 0.028350 -0.055366 -0.300979 0.951600 0.0000155912 0.0000002526 0.0000135297 0.0000147766 0.0000062553 0.0001361647 0.0212387986 0.0590969960 0.0025275534 0.2180682754 0.0093043311 0.0258910370
345736.10000 -38.112187 12.531298 0.236203 0.034567 -0.046514 -0.293584 0.954175 0.0000151075 0.0000001497 0.0000116077 0.0000148203 0.0000065562 0.0001365368 0.0204512774 0.0579119484 0.0025008615 0.2201073238 0.0093728390 0.0260207933
345736.20000 -38.300515 12.245882 0.314723 0.038780 -0.037832 -0.286698 0.956488 0.0000146397 0.0000000494 0.0000090216 0.0000149196 0.0000070007 0.0001369344 0.0196514740 0.0566496642 0.0024787955 0.2221527559 0.0094393540 0.0261521430
345736.30000 -38.490542 11.960631 0.387847 0.043413 -0.028216 -0.280049 0.958588 0.0000143240 -0.0000000559 0.0000066340 0.0000149769 0.0000072745 0.0001372156 0.0188666292 0.0553593221 0.0024588415 0.2241639659 0.0095062006 0.0262692558
345736.40000 -38.672400 11.673547 0.476226 0.047543 -0.017712 -0.273089 0.960650 0.0000140326 -0.0000002201 0.0000040675 0.0000149675 0.0000073757 0.0001374058 0.0180986022 0.0540669084 0.0024360572 0.2262097149 0.0095753333 0.0263885748
345736.50000 -38.856870 11.382935 0.545866 0.049631 -0.007779 -0.266234 0.962598 0.0000138663 -0.0000003992 0.0000012553 0.0000149830 0.0000076213 0.0001374924 0.0173446390 0.0527195308 0.0024204027 0.2281405115 0.0096367776 0.0264978818
345736.60000 -39.035494 11.086348 0.602878 0.051045 0.001639 -0.258715 0.964603 0.0000138410 -0.0000005303 -0.0000010811 0.0000149765 0.0000072308 0.0001375527 0.0166194131 0.0513692252 0.0023874263 0.2301723549 0.0097052709 0.0266291372
345736.70000 -39.204955 10.792583 0.664468 0.053289 0.011843 -0.252010 0.966184 0.0000138823 -0.0000006682 -0.0000034843 0.0000149260 0.0000068033 0.0001375190 0.0158916900 0.0499422165 0.0023433143 0.2321259110 0.0097727828 0.0267369537
345736.80000 -39.367754 10.495946 0.724335 0.053383 0.021824 -0.244941 0.967821 0.0000140372 -0.0000007893 -0.0000059618 0.0000148981 0.0000063782 0.0001373815 0.0151998424 0.0485100708 0.0023057756 0.2339711168 0.0098330978 0.0268461796
345736.90000 -39.529191 10.189327 0.784561 0.053947 0.031203 -0.237664 0.969346 0.0000142588 -0.0000008764 -0.0000082397 0.0000147959 0.0000057900 0.0001371663 0.0145174316 0.0470465152 0.0022703980 0.2357320734 0.0098899215 0.0269205528
345737.00000 -39.690291 9.873135 0.857222 0.053244 0.041746 -0.230109 0.970810 0.0000145650 -0.0000009406 -0.0000104224 0.0000147956 0.0000053952 0.0001368730 0.0138357749 0.0454865328 0.0022266344 0.2374988255 0.0099481593 0.0270296761
345737.10000 -39.846082 9.559421 0.893978 0.052349 0.050721 -0.222287 0.972253 0.0000150094 -0.0000009578 -0.0000129147 0.0000147581 0.0000044743 0.0001364829 0.0131625022 0.0438700732 0.0021885661 0.2392880519 0.0100030519 0.0271372963
345737.20000 -39.996158 9.237957 0.954115 0.050596 0.059705 -0.214091 0.973674 0.0000153710 -0.0000009229 -0.0000146062 0.0000146971 0.0000037696 0.0001361465 0.0125201363 0.0422640134 0.0021318667 0.2410241091 0.0100589529 0.0272126172
345737.30000 -40.131869 8.926006 0.971966 0.047312 0.066569 -0.206967 0.974933 0.0000158348 -0.0000008601 -0.0000165552 0.0000146251 0.0000028369 0.0001356889 0.0118874565 0.0405701934 0.0020852655 0.2426946484 0.0101105971 0.0272966491
345737.40000 -40.260163 8.615914 1.015352 0.044304 0.074076 -0.199172 0.976156 0.0000162003 -0.0000007398 -0.0000179102 0.0000145958 0.0000018730 0.0001353421 0.0113063826 0.0389235226 0.0020159106 0.2441410397 0.0101548352 0.0273609608
345737.50000 -40.393172 8.292412 1.033307 0.040306 0.080360 -0.190986 0.977467 0.0000166405 -0.0000005715 -0.0000193560 0.0000145880 0.0000008073 0.0001349113 0.0107530491 0.0372681936 0.0019647873 0.2455291337 0.0101948178 0.0274208364
345737.60000 -40.518480 7.975139 1.045398 0.036451 0.085548 -0.183306 0.978648 0.0000169881 -0.0000003576 -0.0000204972 0.0000145701 -0.0000004509 0.0001345208 0.0101937017 0.0355221761 0.0018943665 0.2470050075 0.0102390671 0.0274769835
345737.70000 -40.642229 7.648552 1.055121 0.031734 0.089968 -0.175057 0.979925 0.0000172814 -0.0000001596 -0.0000213622 0.0000145291 -0.0000015201 0.0001341989 0.0096776918 0.0338032612 0.0018241522 0.2483995632 0.0102794993 0.0275143892
345737.80000 -40.754700 7.322960 1.070027 0.026585 0.093551 -0.166675 0.981204 0.0000174249 0.0000000602 -0.0000218577 0.0000146120 -0.0000026601 0.0001339767 0.0091783469 0.0320163680 0.0017436587 0.2498098313 0.0103261961 0.0275967729
345737.90000 -40.873363 6.996395 1.065751 0.021809 0.096418 -0.158799 0.982350 0.0000175996 0.0000003138 -0.0000224032 0.0000147250 -0.0000038671 0.0001336993 0.0087070087 0.0302009731 0.0016669503 0.2510337586 0.0103604010 0.0276590270
345738.00000 -40.983673 6.670865 1.065787 0.016189 0.097924 -0.150435 0.983625 0.0000176952 0.0000005422 -0.0000227080 0.0000148238 -0.0000050505 0.0001335065 0.0082697287 0.0283982973 0.0015785369 0.2524004832 0.0104001747 0.0277330156
345738.10000 -41.081095 6.346667 1.045132 0.009801 0.098031 -0.142708 0.984849 0.0000176525 0.0000007650 -0.0000227054 0.0000148221 -0.0000061623 0.0001333798 0.0078528085 0.0265710856 0.0014988952 0.2536394813 0.0104365564 0.0277457180
345738.20000 -41.173661 6.012117 1.051129 0.004139 0.098097 -0.134228 0.986074 0.0000174831 0.0000010300 -0.0000223265 0.0000150061 -0.0000075874 0.0001333423 0.0074690541 0.0247274258 0.0014034634 0.2546715638 0.0104687367 0.0277868826
345738.30000 -41.268177 5.680576 1.025094 -0.001796 0.096150 -0.126151 0.987339 0.0000173689 0.0000012219 -0.0000220847 0.0000151913 -0.0000086048 0.0001332875 0.0071000465 0.0228028089 0.0013238928 0.2556681056 0.0104991488 0.0278356340
345738.40000 -41.348704 5.342972 1.005516 -0.007150 0.093709 -0.117979 0.988559 0.0000170281 0.0000013979 -0.0000212257 0.0000154020 -0.0000099129 0.0001334056 0.0067663104 0.0209004339 0.0012238219 0.2567474401 0.0105282078 0.0278816938
345738.50000 -41.431745 5.003993 0.976652 -0.013298 0.090217 -0.110101 0.989728 0.0000167068 0.0000015170 -0.0000203868 0.0000155285 -0.0000108770 0.0001335207 0.0064582888 0.0189500186 0.0011275926 0.2576204562 0.0105513798 0.0279063791
345738.60000 -41.501272 4.671867 0.942737 -0.018798 0.085650 -0.102046 0.990907 0.0000163359 0.0000016039 -0.0000193983 0.0000157124 -0.0000119627 0.0001336298 0.0061762022 0.0169820428 0.0010250364 0.2585442210 0.0105775504 0.0279418979
345738.70000 -41.576337 4.327152 0.909845 -0.023705 0.080773 -0.093844 0.992022 0.0000158801 0.0000016624 -0.0000179755 0.0000159563 -0.0000131158 0.0001338403 0.0059349135 0.0150597788 0.0009217269 0.2592774602 0.0105973315 0.0279600361
345738.80000 -41.645138 3.981246 0.857598 -0.028584 0.073898 -0.085862 0.993151 0.0000155085 0.0000016377 -0.0000168163 0.0000160542 -0.0000137652 0.0001340280 0.0057098764 0.0130350539 0.0008171290 0.2601382345 0.0106231459 0.0279872830
345738.90000 -41.701002 3.641951 0.808399 -0.033234 0.066765 -0.078368 0.994131 0.0000150062 0.0000015570 -0.0000150556 0.0000161854 -0.0000146568 0.0001342704 0.0055171080 0.0109888866 0.0006983916 0.2609204322 0.0106463702 0.0280119415
345739.00000 -41.758040 3.301235 0.750783 -0.036761 0.058956 -0.070810 0.995067 0.0000145376 0.0000014216 -0.0000131173 0.0000164311 -0.0000154437 0.0001345270 0.0053648757 0.0089909331 0.0005846861 0.2614863734 0.0106553762 0.0280501251
345739.10000 -41.808507 2.959524 0.685037 -0.040710 0.050369 -0.063201 0.995897 0.0000141511 0.0000012519 -0.0000112952 0.0000165972 -0.0000159805 0.0001347620 0.0052428146 0.0069800551 0.0004682290 0.2621314231 0.0106736438 0.0280768770
345739.20000 -41.848740 2.613139 0.630331 -0.043659 0.041180 -0.055493 0.996654 0.0000137416 0.0000010039 -0.0000089735 0.0000166871 -0.0000164783 0.0001350089 0.0051518532 0.0049668813 0.0003485193 0.2626738582 0.0106855368 0.0280888345
345739.30000 -41.882478 2.264782 0.563425 -0.045923 0.031778 -0.047837 0.997293 0.0000134618 0.0000007814 -0.0000070137 0.0000168018 -0.0000169113 0.0001351344 0.0050928216 0.0028940922 0.0002310632 0.2630639051 0.0106902661 0.0280980739
345739.40000 -41.910016 1.916597 0.490269 -0.047852 0.021539 -0.040332 0.997807 0.0000132126 0.0000004683 -0.0000046231 0.0000168712 -0.0000172299 0.0001352694 0.0050653287 0.0008142327 0.0001060149 0.2633935777 0.0106925369 0.0281003122
345739.50000 -41.944927 1.578187 0.401842 -0.049064 0.010600 -0.032887 0.998198 0.0000130603 0.0000001551 -0.0000023295 0.0000169112 -0.0000174244 0.0001353354 0.0050712061 -0.0012627493 -0.0000211781 0.2636640884 0.0106902898 0.0280974584
345739.60000 -41.962828 1.232948 0.319260 -0.050056 -0.000013 -0.025719 0.998415 0.0000130022 -0.0000002136 0.0000003309 0.0000169315 -0.0000175267 0.0001353489 0.0051111871 -0.0032807663 -0.0001553959 0.2640636792 0.0106918809 0.0281101661
345739.70000 -41.976056 0.890450 0.235144 -0.049505 -0.010339 -0.018367 0.998551 0.0000130417 -0.0000005434 0.0000027661 0.0000168784 -0.0000174664 0.0001352855 0.0051823284 -0.0053357133 -0.0002853741 0.2641839502 0.0106828246 0.0280935751
345739.80000 -41.984857 0.546101 0.165417 -0.048746 -0.020268 -0.011076 0.998544 0.0000131779 -0.0000008604 0.0000051525 0.0000167731 -0.0000171762 0.0001352037 0.0052831839 -0.0073714121 -0.0004127302 0.2642706342 0.0106695271 0.0280748503
345739.90000 -41.985779 0.193512 0.101700 -0.047204 -0.029668 -0.003351 0.998439 0.0000133937 -0.0000011506 0.0000073269 0.0000167085 -0.0000169471 0.0001350493 0.0054208564 -0.0094312670 -0.0005313300 0.2643085155 0.0106522359 0.0280566288
345740.00000 -41.984894 -0.150492 0.014444 -0.044997 -0.039864 0.003788 0.998184 0.0000136571 -0.0000013787 0.0000094177 0.0000165087 -0.0000163916 0.0001348953 0.0055909639 -0.0115553530 -0.0006493595 0.2642432833 0.0106322118 0.0280217012
345740.10000 -41.977602 -0.498049 -0.062543 -0.042902 -0.048784 0.011555 0.997821 0.0000140338 -0.0000016108 0.0000116507 0.0000163503 -0.0000158136 0.0001346525 0.0057903445 -0.0135918976 -0.0007786375 0.2641751675 0.0106064566 0.0279997140
345740.20000 -41.966855 -0.842223 -0.134879 -0.039221 -0.057598 0.019264 0.997383 0.0000143973 -0.0000017600 0.0000134762 0.0000161724 -0.0000151254 0.0001344450 0.0060262405 -0.0156592276 -0.0009013820 0.2640335293 0.0105798999 0.0279629319
345740.30000 -41.946632 -1.190299 -0.206956 -0.035658 -0.065636 0.027018 0.996840 0.0000148224 -0.0000018760 0.0000153048 0.0000159311 -0.0000143106 0.0001341965 0.0062927114 -0.0177078172 -0.0010206440 0.2638474055 0.0105506715 0.0279263999
345740.40000 -41.924436 -1.532098 -0.279040 -0.031274 -0.072550 0.034547 0.996276 0.0000152606 -0.0000019526 0.0000169768 0.0000157337 -0.0000135588 0.0001339066 0.0065933069 -0.0197703252 -0.0011387541 0.2635487949 0.0105153578 0.0278823028
345740.50000 -41.894130 -1.876548 -0.351448 -0.026980 -0.079216 0.042846 0.995571 0.0000156859 -0.0000019344 0.0000184505 0.0000154815 -0.0000124863 0.0001336954 0.0069230105 -0.0217914776 -0.0012553340 0.2632352223 0.0104785457 0.0278391773
345740.60000 -41.862113 -2.215648 -0.428499 -0.021813 -0.085441 0.050252 0.994836 0.0000160418 -0.0000018928 0.0000195984 0.0000152667 -0.0000116374 0.0001334850 0.0072829683 -0.0238119121 -0.0013708421 0.2628055927 0.0104371314 0.0277847301
345740.70000 -41.823450 -2.555931 -0.492561 -0.016728 -0.090036 0.058293 0.994090 0.0000164929 -0.0000017996 0.0000209408 0.0000150214 -0.0000104159 0.0001332451 0.0076692269 -0.0257839885 -0.0014870072 0.2623685656 0.0103940836 0.0277356492
345740.80000 -41.785421 -2.898652 -0.551598 -0.010678 -0.093812 0.066585 0.993303 0.0000167916 -0.0000016743 0.0000217855 0.0000148361 -0.0000094462 0.0001331013 0.0080908907 -0.0277742572 -0.0015939108 0.2618765477 0.0103495852 0.0276855390
345740.90000 -41.733723 -3.244680 -0.606533 -0.005105 -0.096484 0.074713 0.992513 0.0000169650 -0.0000014539 0.0000222786 0.0000146426 -0.0000081690 0.0001331092 0.0085498060 -0.0297835413 -0.0016996885 0.2614077126 0.0103072131 0.0276424775
345741.00000 -41.678221 -3.591228 -0.655151 0.000781 -0.097832 0.083245 0.991715 0.0000171448 -0.0000012440 0.0000227921 0.0000144717 -0.0000069817 0.0001330615 0.0090416050 -0.0317868481 -0.0018022970 0.2607175665 0.0102559522 0.0275831618
345741.10000 -41.619370 -3.927060 -0.705266 0.006434 -0.098548 0.091364 0.990908 0.0000172045 -0.0000009990 0.0000229656 0.0000143161 -0.0000058116 0.0001331178 0.0095677648 -0.0337875865 -0.0019013559 0.2599901380 0.0102055392 0.0275245810
345741.20000 -41.555048 -4.261062 -0.755224 0.011822 -0.098079 0.099271 0.990145 0.0000171293 -0.0000007286 0.0000228140 0.0000141800 -0.0000045449 0.0001332859 0.0101008097 -0.0356961401 -0.0019987872 0.2592400528 0.0101541531 0.0274659684
345741.30000 -41.486400 -4.598800 -0.794590 0.018070 -0.096811 0.107346 0.989332 0.0000170411 -0.0000004775 0.0000226251 0.0000140839 -0.0000033892 0.0001334271 0.0106600754 -0.0375840707 -0.0020948827 0.2584502524 0.0101020180 0.0274094241
345741.40000 -41.405481 -4.938228 -0.824490 0.022826 -0.094206 0.115904 0.988519 0.0000168643 -0.0000002256 0.0000221770 0.0000140094 -0.0000021767 0.0001336550 0.0112625201 -0.0394978966 -0.0021854268 0.2575936347 0.0100482673 0.0273530992
345741.50000 -41.325400 -5.273511 -0.852865 0.028051 -0.090437 0.123594 0.987805 0.0000166169 -0.0000000166 0.0000215240 0.0000139574 -0.0000011500 0.0001339312 0.0118952387 -0.0413964569 -0.0022705770 0.2565568904 0.0099890984 0.0272817521
345741.60000 -41.231432 -5.611138 -0.871294 0.032750 -0.086270 0.132126 0.986928 0.0000161998 0.0000002210 0.0000203311 0.0000139429 0.0000000693 0.0001343723 0.0125485820 -0.0432555934 -0.0023520266 0.2555737688 0.0099328213 0.0272240203
345741.70000 -41.141100 -5.950215 -0.881890 0.037276 -0.080706 0.140485 0.986084 0.0000158401 0.0000004031 0.0000192621 0.0000139750 0.0000011327 0.0001347257 0.0132466442 -0.0451281920 -0.0024324377 0.2543924956 0.0098684422 0.0271548674
345741.80000 -41.043403 -6.281113 -0.897713 0.041509 -0.074366 0.148333 0.985263 0.0000153640 0.0000005560 0.0000178007 0.0000139485 0.0000021971 0.0001351389 0.0139719578 -0.0470074183 -0.0025066989 0.2533155312 0.0098124272 0.0270912365
345741.90000 -40.939656 -6.609722 -0.905016 0.045224 -0.067380 0.156276 0.984374 0.0000149707 0.0000006885 0.0000164169 0.0000140028 0.0000032341 0.0001354842 0.0147013489 -0.0487850088 -0.0025785706 0.2521349373 0.0097511115 0.0270290161
345742.00000 -40.833819 -6.935602 -0.907347 0.047497 -0.059305 0.163759 0.983570 0.0000144860 0.0000007638 0.0000145772 0.0000140303 0.0000042073 0.0001358887 0.0154563858 -0.0505454514 -0.0026462915 0.2508907509 0.0096882107 0.0269576845
345742.10000 -40.720215 -7.265932 -0.882828 0.049766 -0.050235 0.171921 0.982570 0.0000140359 0.0000007808 0.0000125292 0.0000141179 0.0000048928 0.0001363005 0.0162278155 -0.0522624731 -0.0027084296 0.2496275937 0.0096254172 0.0268928618
345742.20000 -40.608112 -7.591646 -0.864700 0.051774 -0.040822 0.179036 0.981631 0.0000136022 0.0000007615 0.0000102612 0.0000141891 0.0000057660 0.0001366493 0.0170501943 -0.0540135018 -0.0027582611 0.2482464207 0.0095606374 0.0268179072
345742.30000 -40.489536 -7.913517 -0.846973 0.052832 -0.031250 0.186507 0.980534 0.0000132909 0.0000006945 0.0000079944 0.0000142624 0.0000065115 0.0001369408 0.0178796024 -0.0557073594 -0.0028100255 0.2469384385 0.0094966158 0.0267480868
345742.40000 -40.365083 -8.238772 -0.818549 0.053008 -0.021469 0.194003 0.979332 0.0000129928 0.0000005854 0.0000055470 0.0000142806 0.0000070160 0.0001371471 0.0187195398 -0.0573507114 -0.0028600446 0.2455406376 0.0094296023 0.0266663137
345742.50000 -40.227302 -8.558903 -0.798015 0.052582 -0.011927 0.201626 0.977977 0.0000128339 0.0000004646 0.0000032338 0.0000143279 0.0000073812 0.0001372856 0.0196141906 -0.0590272198 -0.0029080596 0.2440770385 0.0093593082 0.0265893865
345742.60000 -40.094694 -8.871292 -0.759614 0.051365 -0.001567 0.208418 0.976689 0.0000127438 0.0000003232 0.0000007323 0.0000143507 0.0000076125 0.0001373260 0.0205053229 -0.0606088509 -0.0029549709 0.2424370795 0.0092827929 0.0264921940
