# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
234602.70000 -8.143303 -17.443004 0.933930 -0.077252 -0.001237 0.882262 0.464375 0.0000244024 -0.0000001139 -0.0000243411 0.0000191952 -0.0000045751 0.0001460305 0.0574666503 -0.0253134630 -0.0014259186 0.0162897549 0.0009828432 0.0098735547
234602.80000 -7.866464 -17.255096 0.941871 -0.072141 -0.007870 0.886354 0.457285 0.0000235578 -0.0000000767 -0.0000222953 0.0000192612 -0.0000053578 0.0001467557 0.0564024432 -0.0243219331 -0.0013664070 0.0155579572 0.0009397942 0.0096342368
234602.90000 -7.597207 -17.065614 0.951152 -0.066512 -0.014672 0.890089 0.450668 0.0000227929 -0.0000000615 -0.0000202296 0.0000193263 -0.0000059397 0.0001474165 0.0553095445 -0.0233183212 -0.0013072426 0.0148356813 0.0008967623 0.0093931982
234603.00000 -7.330617 -16.870316 0.948963 -0.059866 -0.021460 0.893618 0.444300 0.0000220877 -0.0000001006 -0.0000181124 0.0000193888 -0.0000065415 0.0001480217 0.0542304866 -0.0223556955 -0.0012489322 0.0141580301 0.0008590932 0.0091614170
234603.10000 -7.066709 -16.661829 0.938731 -0.052119 -0.027725 0.897334 0.437387 0.0000213660 -0.0000001679 -0.0000156816 0.0000194389 -0.0000070699 0.0001486027 0.0531310075 -0.0214101803 -0.0011962115 0.0135052526 0.0008174515 0.0089293590
234603.20000 -6.811025 -16.456587 0.919721 -0.044100 -0.033509 0.900684 0.430930 0.0000207206 -0.0000002957 -0.0000131816 0.0000194304 -0.0000072526 0.0001491315 0.0519557478 -0.0204706632 -0.0011448477 0.0128787526 0.0007757227 0.0086906874
234603.30000 -6.560889 -16.247037 0.896559 -0.035349 -0.039335 0.903938 0.424381 0.0000201717 -0.0000004285 -0.0000104733 0.0000194562 -0.0000075673 0.0001495944 0.0508309051 -0.0195789935 -0.0010967786 0.0122962927 0.0007338985 0.0084666368
234603.40000 -6.311892 -16.030301 0.871237 -0.026676 -0.044251 0.907159 0.417603 0.0000197213 -0.0000006012 -0.0000077273 0.0000194661 -0.0000077426 0.0001499611 0.0497020936 -0.0187135258 -0.0010512017 0.0117432701 0.0006944072 0.0082460847
234603.50000 -6.065061 -15.812318 0.836146 -0.016568 -0.048306 0.910175 0.411064 0.0000194237 -0.0000007535 -0.0000053534 0.0000194502 -0.0000075547 0.0001502308 0.0485377002 -0.0178532696 -0.0010066726 0.0112071034 0.0006559881 0.0080250833
234603.60000 -5.813491 -15.589929 0.801340 -0.006944 -0.052269 0.913078 0.404362 0.0000191936 -0.0000009357 -0.0000023543 0.0000194184 -0.0000072235 0.0001504468 0.0474009401 -0.0170126452 -0.0009653051 0.0106910778 0.0006140531 0.0078102938
234603.70000 -5.573155 -15.371853 0.769168 0.002624 -0.055002 0.915941 0.397518 0.0000190865 -0.0000010992 0.0000004227 0.0000193352 -0.0000069326 0.0001504932 0.0462490062 -0.0161661196 -0.0009253090 0.0101759399 0.0005735746 0.0075928025
234603.80000 -5.336101 -15.146243 0.725343 0.011748 -0.057310 0.918567 0.390913 0.0000190935 -0.0000012199 0.0000029186 0.0000192710 -0.0000063910 0.0001504781 0.0451537006 -0.0153768348 -0.0008856854 0.0097054223 0.0005381253 0.0073918040
234603.90000 -5.105411 -14.915208 0.678976 0.021236 -0.058585 0.921308 0.383807 0.0000191908 -0.0000013105 0.0000051700 0.0000192214 -0.0000059580 0.0001503826 0.0440197982 -0.0146066769 -0.0008476873 0.0092659735 0.0005009711 0.0071916031
234604.00000 -4.865487 -14.673804 0.616202 0.030838 -0.059658 0.923954 0.376562 0.0000193536 -0.0000013848 0.0000075657 0.0000191253 -0.0000050024 0.0001502263 0.0428726108 -0.0138627829 -0.0008124858 0.0088509679 0.0004651811 0.0069938644
234604.10000 -4.636487 -14.440266 0.555173 0.040404 -0.059829 0.926496 0.369316 0.0000196114 -0.0000014115 0.0000099543 0.0000190627 -0.0000042085 0.0001499482 0.0416812698 -0.0130968822 -0.0007776216 0.0084315210 0.0004240191 0.0067906996
234604.20000 -4.411027 -14.195099 0.478381 0.049430 -0.059792 0.928984 0.361899 0.0000199412 -0.0000013971 0.0000121960 0.0000190111 -0.0000033069 0.0001496343 0.0405747429 -0.0123799540 -0.0007446862 0.0080486799 0.0003864538 0.0066042163
234604.30000 -4.192650 -13.944085 0.408194 0.057819 -0.058405 0.931456 0.354452 0.0000202642 -0.0000013483 0.0000140744 0.0000189682 -0.0000024847 0.0001492826 0.0394200885 -0.0116839036 -0.0007134475 0.0076876279 0.0003463872 0.0064144334
234604.40000 -3.973991 -13.695371 0.334444 0.065630 -0.056453 0.933982 0.346676 0.0000206180 -0.0000012423 0.0000158480 0.0000188879 -0.0000012474 0.0001488971 0.0382477386 -0.0110153653 -0.0006830533 0.0073492250 0.0003115590 0.0062241407
234604.50000 -3.760655 -13.451215 0.276147 0.072660 -0.053419 0.936294 0.339442 0.0000209265 -0.0000010888 0.0000172841 0.0000188861 -0.0000000507 0.0001485445 0.0371189701 -0.0103577189 -0.0006525680 0.0070239110 0.0002781007 0.0060459012
234604.60000 -3.547433 -13.192168 0.195720 0.078498 -0.050305 0.938816 0.331560 0.0000212909 -0.0000008810 0.0000187825 0.0000188904 0.0000013212 0.0001481040 0.0360429046 -0.0097293775 -0.0006214533 0.0067176380 0.0002505150 0.0058770996
234604.70000 -3.344541 -12.929173 0.118985 0.083692 -0.046637 0.941340 0.323572 0.0000214938 -0.0000007221 0.0000196771 0.0000189018 0.0000022827 0.0001477914 0.0348841617 -0.0091188506 -0.0005929703 0.0064308199 0.0002174662 0.0057000507
234604.80000 -3.141510 -12.665899 0.045597 0.088163 -0.042087 0.943846 0.315611 0.0000216807 -0.0000004668 0.0000204143 0.0000189804 0.0000036821 0.0001474907 0.0337389654 -0.0085415118 -0.0005651101 0.0061688869 0.0001881663 0.0055306124
234604.90000 -2.938858 -12.398678 -0.031525 0.091660 -0.037308 0.946322 0.307702 0.0000218287 -0.0000002121 0.0000210595 0.0000190579 0.0000050622 0.0001471677 0.0326244881 -0.0079731769 -0.0005377454 0.0059134053 0.0001587155 0.0053648469
234605.00000 -2.752643 -12.135020 -0.106261 0.094090 -0.032663 0.948770 0.299860 0.0000218559 0.0000000478 0.0000212983 0.0000191899 0.0000064032 0.0001469576 0.0315112646 -0.0074180713 -0.0005106196 0.0056708543 0.0001302186 0.0052014309
234605.10000 -2.567137 -11.867507 -0.176685 0.094908 -0.026650 0.951184 0.292457 0.0000218038 0.0000002537 0.0000213239 0.0000193109 0.0000075257 0.0001468029 0.0304357679 -0.0069259574 -0.0004857194 0.0054622305 0.0001064016 0.0050476510
234605.20000 -2.384644 -11.596414 -0.256428 0.095487 -0.021057 0.953645 0.284607 0.0000216458 0.0000004733 0.0000209804 0.0000194967 0.0000088406 0.0001467483 0.0293700988 -0.0064386230 -0.0004593331 0.0052625657 0.0000854073 0.0048969289
234605.30000 -2.206367 -11.318853 -0.333555 0.095080 -0.014957 0.956097 0.276793 0.0000214251 0.0000006810 0.0000204820 0.0000197098 0.0000101972 0.0001466894 0.0283139755 -0.0059726397 -0.0004352950 0.0050761190 0.0000625246 0.0047482359
234605.40000 -2.031955 -11.037116 -0.405053 0.093652 -0.008486 0.958578 0.268861 0.0000212393 0.0000008665 0.0000200664 0.0000199431 0.0000114426 0.0001466084 0.0272433714 -0.0055243172 -0.0004102435 0.0049047361 0.0000415586 0.0046013015
234605.50000 -1.857825 -10.756566 -0.482020 0.090891 -0.002326 0.961017 0.261113 0.0000209063 0.0000010198 0.0000191716 0.0000202246 0.0000128636 0.0001466082 0.0261837450 -0.0050929134 -0.0003860523 0.0047438290 0.0000224705 0.0044564723
234605.60000 -1.690471 -10.468988 -0.558319 0.087799 0.003543 0.963412 0.253210 0.0000204901 0.0000010378 0.0000179536 0.0000204187 0.0000138249 0.0001467541 0.0251534605 -0.0046750369 -0.0003613581 0.0045894056 0.0000027397 0.0043102515
234605.70000 -1.529692 -10.172977 -0.619477 0.082712 0.009592 0.965822 0.245467 0.0000200766 0.0000010721 0.0000166105 0.0000207117 0.0000149877 0.0001468561 0.0241257671 -0.0042816780 -0.0003385181 0.0044528812 -0.0000145525 0.0041750917
234605.80000 -1.373356 -9.890144 -0.675431 0.077168 0.015183 0.967963 0.238457 0.0000196582 0.0000010304 0.0000151223 0.0000209598 0.0000158747 0.0001470113 0.0230784923 -0.0039134846 -0.0003164676 0.0043293340 -0.0000279671 0.0040390418
234605.90000 -1.218188 -9.595099 -0.731106 0.070821 0.021174 0.970235 0.230607 0.0000192022 0.0000009117 0.0000133934 0.0000211431 0.0000167597 0.0001471310 0.0221177961 -0.0035679167 -0.0002945696 0.0042061231 -0.0000346965 0.0039021957
234606.00000 -1.066529 -9.302403 -0.792349 0.064026 0.026425 0.972283 0.223313 0.0000187834 0.0000007624 0.0000113805 0.0000214404 0.0000176985 0.0001472684 0.0211338738 -0.0032325076 -0.0002723154 0.0040998679 -0.0000464283 0.0037773518
234606.10000 -0.923489 -9.003194 -0.845040 0.056210 0.031429 0.974264 0.216017 0.0000183886 0.0000005343 0.0000094114 0.0000215581 0.0000183607 0.0001473591 0.0201906761 -0.0029162976 -0.0002526094 0.0039946344 -0.0000560671 0.0036436980
234606.20000 -0.791118 -8.692068 -0.888616 0.047393 0.035507 0.976198 0.208639 0.0000180707 0.0000002931 0.0000072394 0.0000218258 0.0000191342 0.0001474060 0.0192451372 -0.0026280261 -0.0002330442 0.0039055934 -0.0000627302 0.0035263801
234606.30000 -0.652551 -8.385038 -0.915837 0.037796 0.039504 0.978042 0.201110 0.0000178049 -0.0000000120 0.0000049576 0.0000219445 0.0000194226 0.0001475221 0.0182721636 -0.0023676118 -0.0002155918 0.0038276444 -0.0000669160 0.0034060811
234606.40000 -0.526845 -8.081377 -0.946812 0.027992 0.043199 0.979657 0.193966 0.0000176172 -0.0000003780 0.0000023016 0.0000220795 0.0000198085 0.0001475445 0.0173458711 -0.0021019362 -0.0001965235 0.0037500750 -0.0000688632 0.0032891558
234606.50000 -0.404451 -7.776141 -0.976322 0.018323 0.045650 0.981129 0.186993 0.0000175264 -0.0000007843 -0.0000003450 0.0000221878 0.0000201634 0.0001474579 0.0164717146 -0.0018732139 -0.0001796759 0.0036844698 -0.0000705835 0.0031789141
234606.60000 -0.283380 -7.468511 -0.999889 0.008596 0.048167 0.982561 0.179389 0.0000175473 -0.0000011362 -0.0000027444 0.0000221720 0.0000200308 0.0001474396 0.0156182411 -0.0016597878 -0.0001633137 0.0036248968 -0.0000715018 0.0030717272
234606.70000 -0.169615 -7.160706 -1.006152 -0.001913 0.050083 0.983733 0.172505 0.0000176531 -0.0000015039 -0.0000051389 0.0000222491 0.0000201669 0.0001472428 0.0147849464 -0.0014549227 -0.0001481915 0.0035708851 -0.0000719757 0.0029702093
234606.80000 -0.061907 -6.847764 -1.013568 -0.012489 0.050972 0.984823 0.165440 0.0000178468 -0.0000018973 -0.0000076838 0.0000222172 0.0000201103 0.0001469825 0.0139737165 -0.0012727478 -0.0001348229 0.0035210564 -0.0000682490 0.0028694445
234606.90000 0.045892 -6.533319 -1.018918 -0.022879 0.050677 0.985904 0.157801 0.0000181395 -0.0000022173 -0.0000100821 0.0000220995 0.0000197209 0.0001467489 0.0131731383 -0.0011067003 -0.0001203738 0.0034766069 -0.0000660345 0.0027733384
234607.00000 0.144703 -6.217209 -1.018951 -0.032009 0.049888 0.986853 0.150361 0.0000185556 -0.0000025386 -0.0000125979 0.0000219436 0.0000191821 0.0001464697 0.0124049100 -0.0009456799 -0.0001058316 0.0034376326 -0.0000641932 0.0026803905
234607.10000 0.238527 -5.895107 -1.008541 -0.041868 0.049232 0.987654 0.142699 0.0000189080 -0.0000027195 -0.0000145871 0.0000216419 0.0000183168 0.0001462528 0.0116598336 -0.0008074460 -0.0000937953 0.0033998755 -0.0000615047 0.0025893472
234607.20000 0.335069 -5.576052 -0.992922 -0.050660 0.047591 0.988429 0.134823 0.0000193625 -0.0000029470 -0.0000165838 0.0000215514 0.0000179581 0.0001458522 0.0109273064 -0.0006833680 -0.0000824777 0.0033669556 -0.0000556162 0.0025028239
234607.30000 0.416620 -5.256482 -0.972252 -0.059510 0.045109 0.989039 0.127378 0.0000198559 -0.0000031013 -0.0000185533 0.0000212295 0.0000170599 0.0001455297 0.0102351598 -0.0005604173 -0.0000721584 0.0033356535 -0.0000494020 0.0024160702
234607.40000 0.496818 -4.940241 -0.941966 -0.067233 0.042352 0.989629 0.119668 0.0000203339 -0.0000031814 -0.0000202615 0.0000209730 0.0000161932 0.0001452088 0.0095726103 -0.0004664233 -0.0000616858 0.0033093003 -0.0000444007 0.0023387754
234607.50000 0.571203 -4.622808 -0.905964 -0.074802 0.039126 0.990091 0.112220 0.0000208428 -0.0000031866 -0.0000218382 0.0000207739 0.0000151883 0.0001449432 0.0089530506 -0.0003784169 -0.0000520917 0.0032874756 -0.0000377481 0.0022693066
234607.60000 0.637866 -4.296128 -0.875233 -0.081317 0.034257 0.990647 0.104085 0.0000213148 -0.0000031762 -0.0000232811 0.0000205174 0.0000142231 0.0001446380 0.0083544093 -0.0003045339 -0.0000434694 0.0032674620 -0.0000305158 0.0021999485
234607.70000 0.704485 -3.969488 -0.830614 -0.086511 0.030253 0.991163 0.095898 0.0000216985 -0.0000030428 -0.0000244050 0.0000202159 0.0000129652 0.0001444820 0.0077653912 -0.0002443337 -0.0000361691 0.0032488408 -0.0000239937 0.0021307175
234607.80000 0.764112 -3.642487 -0.780742 -0.091115 0.025074 0.991648 0.087772 0.0000219952 -0.0000028718 -0.0000252508 0.0000199690 0.0000117757 0.0001443832 0.0072102513 -0.0001870794 -0.0000287534 0.0032327703 -0.0000176421 0.0020672976
234607.90000 0.824134 -3.308954 -0.723070 -0.095497 0.019994 0.992079 0.079123 0.0000222145 -0.0000027090 -0.0000258840 0.0000197472 0.0000108095 0.0001442911 0.0066872848 -0.0001424105 -0.0000214828 0.0032179262 -0.0000114545 0.0020071832
234608.00000 0.874829 -2.979704 -0.672563 -0.097423 0.014585 0.992606 0.070917 0.0000224043 -0.0000024379 -0.0000264620 0.0000194777 0.0000094299 0.0001442573 0.0061846236 -0.0001033257 -0.0000144515 0.0032038493 -0.0000049124 0.0019492862
234608.10000 0.918980 -2.652573 -0.607483 -0.099464 0.008996 0.993019 0.062758 0.0000224167 -0.0000021671 -0.0000265762 0.0000192649 0.0000082314 0.0001443785 0.0057282919 -0.0000750014 -0.0000084090 0.0031915191 0.0000005428 0.0018963884
234608.20000 0.951239 -2.323156 -0.543519 -0.099471 0.003403 0.993564 0.054087 0.0000223385 -0.0000018545 -0.0000264974 0.0000190804 0.0000068720 0.0001445908 0.0053063750 -0.0000558376 -0.0000023394 0.0031802665 0.0000065529 0.0018483913
234608.30000 0.988477 -1.991884 -0.465356 -0.099696 -0.002591 0.993955 0.045903 0.0000221288 -0.0000015984 -0.0000261123 0.0000189510 0.0000059303 0.0001448590 0.0049109498 -0.0000483936 0.0000020218 0.0031683993 0.0000120300 0.0018024670
234608.40000 1.013304 -1.665675 -0.398356 -0.098143 -0.008220 0.994425 0.037661 0.0000219863 -0.0000012495 -0.0000258519 0.0000188489 0.0000043871 0.0001451254 0.0045467116 -0.0000379073 0.0000063407 0.0031605066 0.0000177271 0.0017632535
234608.50000 1.031676 -1.337218 -0.318626 -0.095759 -0.014134 0.994870 0.029399 0.0000216484 -0.0000009969 -0.0000251502 0.0000186945 0.0000033380 0.0001454624 0.0042232479 -0.0000373871 0.0000100352 0.0031491810 0.0000218802 0.0017231653
234608.60000 1.050509 -1.003991 -0.242332 -0.091990 -0.019541 0.995340 0.021330 0.0000212191 -0.0000006855 -0.0000241189 0.0000186502 0.0000019498 0.0001459520 0.0039295079 -0.0000436735 0.0000141610 0.0031402184 0.0000259376 0.0016915696
234608.70000 1.060673 -0.674612 -0.163896 -0.087309 -0.024529 0.995796 0.012843 0.0000207052 -0.0000004552 -0.0000228366 0.0000186335 0.0000009266 0.0001464815 0.0036636620 -0.0000490304 0.0000177696 0.0031340061 0.0000286064 0.0016628928
234608.80000 1.065273 -0.342894 -0.081473 -0.082073 -0.029632 0.996172 0.005194 0.0000201608 -0.0000002573 -0.0000213428 0.0000186384 -0.0000001529 0.0001470486 0.0034369393 -0.0000585856 0.0000208911 0.0031280755 0.0000306415 0.0016383048
234608.90000 1.065313 -0.018565 -0.009381 0.074929 0.034164 -0.996600 0.002542 0.0000196267 -0.0000000825 -0.0000197772 0.0000186286 -0.0000012510 0.0001475575 0.0032411611 -0.0000702550 0.0000235666 0.0031209044 0.0000328096 0.0016165685
234609.00000 1.059220 0.307006 0.064362 0.067009 0.037450 -0.996998 0.010126 0.0000190141 0.0000000672 -0.0000177710 0.0000186241 -0.0000021977 0.0001481304 0.0030847654 -0.0000828480 0.0000262426 0.0031140133 0.0000337755 0.0015980606
234609.10000 1.055357 0.640458 0.153333 0.059689 0.041430 -0.997194 0.018020 0.0000183609 0.0000001141 -0.0000153410 0.0000186264 -0.0000026974 0.0001487231 0.0029586876 -0.0000969223 0.0000290560 0.0031058183 0.0000340553 0.0015840938
234609.20000 1.040637 0.977014 0.237649 0.051695 0.045009 -0.997310 0.025977 0.0000178964 0.0000001648 -0.0000133191 0.0000186538 -0.0000035665 0.0001491314 0.0028621782 -0.0001091385 0.0000312148 0.0031010301 0.0000331213 0.0015735674
234609.30000 1.018598 1.306745 0.317558 0.042721 0.047211 -0.997406 0.033576 0.0000174474 0.0000002167 -0.0000110870 0.0000186401 -0.0000045694 0.0001494532 0.0027999014 -0.0001216886 0.0000351671 0.0030918448 0.0000311819 0.0015630085
234609.40000 0.995560 1.630892 0.388776 0.033093 0.048969 -0.997409 0.041022 0.0000170687 0.0000001630 -0.0000085501 0.0000186677 -0.0000048775 0.0001498185 0.0027739510 -0.0001318569 0.0000385983 0.0030857052 0.0000289665 0.0015600277
234609.50000 0.968167 1.961328 0.456822 0.022715 0.050111 -0.997320 0.048224 0.0000167537 0.0000001114 -0.0000059266 0.0000186587 -0.0000054555 0.0001500620 0.0027800531 -0.0001387970 0.0000427384 0.0030820007 0.0000250494 0.0015587814
234609.60000 0.935535 2.289676 0.524988 0.012339 0.050522 -0.997079 0.055928 0.0000165293 0.0000000304 -0.0000029124 0.0000186631 -0.0000056304 0.0001502565 0.0028209893 -0.0001451747 0.0000472902 0.0030790243 0.0000227224 0.0015645149
234609.70000 0.897902 2.621348 0.584423 0.001877 0.050694 -0.996690 0.063523 0.0000164255 -0.0000000585 -0.0000001589 0.0000186127 -0.0000056912 0.0001502871 0.0028919733 -0.0001455944 0.0000516215 0.0030727205 0.0000192579 0.0015690362
234609.80000 0.852617 2.941843 0.644518 -0.008407 0.049767 -0.996251 0.070267 0.0000164473 -0.0000001616 0.0000025495 0.0000185715 -0.0000057617 0.0001502074 0.0029986474 -0.0001419469 0.0000560031 0.0030673892 0.0000148399 0.0015778884
234609.90000 0.807984 3.261851 0.707367 -0.018896 0.047937 -0.995681 0.077230 0.0000165833 -0.0000002635 0.0000052625 0.0000185189 -0.0000056800 0.0001500529 0.0031309699 -0.0001311178 0.0000597435 0.0030652305 0.0000098741 0.0015898136
234610.00000 0.759121 3.590077 0.763369 -0.028834 0.046536 -0.994892 0.084812 0.0000168634 -0.0000003346 0.0000081506 0.0000184415 -0.0000052629 0.0001497868 0.0032951186 -0.0001171079 0.0000641716 0.0030652831 0.0000061320 0.0016069061
234610.10000 0.690222 3.917536 0.817900 -0.038009 0.043968 -0.994028 0.092356 0.0000171907 -0.0000004086 0.0000106577 0.0000183665 -0.0000050599 0.0001494234 0.0034961618 -0.0000954245 0.0000693544 0.0030637009 0.0000002306 0.0016244975
234610.20000 0.623087 4.236806 0.859905 -0.046914 0.040488 -0.993109 0.099474 0.0000175993 -0.0000004358 0.0000130453 0.0000182883 -0.0000047200 0.0001489946 0.0037280809 -0.0000593397 0.0000762469 0.0030629417 -0.0000053323 0.0016447860
234610.30000 0.558360 4.564898 0.899759 -0.055693 0.036688 -0.991987 0.107304 0.0000181026 -0.0000003966 0.0000154322 0.0000181909 -0.0000038097 0.0001485235 0.0039828500 -0.0000191050 0.0000822845 0.0030666764 -0.0000102685 0.0016720704
234610.40000 0.484383 4.885039 0.924288 -0.064168 0.032682 -0.990782 0.114744 0.0000186685 -0.0000003586 0.0000177030 0.0000181085 -0.0000030695 0.0001479733 0.0042808026 0.0000260432 0.0000882307 0.0030725337 -0.0000150468 0.0017025115
234610.50000 0.403683 5.204369 0.941251 -0.071799 0.027539 -0.989479 0.122545 0.0000192713 -0.0000002800 0.0000198590 0.0000180282 -0.0000023987 0.0001473561 0.0045958431 0.0000834131 0.0000952693 0.0030797390 -0.0000191074 0.0017342256
234610.60000 0.318200 5.526576 0.954702 -0.078621 0.022438 -0.988109 0.130214 0.0000199524 -0.0000001159 0.0000219693 0.0000179727 -0.0000013359 0.0001466943 0.0049411171 0.0001514486 0.0001032962 0.0030903808 -0.0000223391 0.0017706096
234610.70000 0.223519 5.837528 0.977942 -0.084143 0.017052 -0.986770 0.137530 0.0000205013 0.0000000830 0.0000235331 0.0000179026 -0.0000002795 0.0001461374 0.0053212411 0.0002308541 0.0001110419 0.0031042656 -0.0000277926 0.0018089325
234610.80000 0.127100 6.162270 0.984964 -0.089254 0.011140 -0.985171 0.146108 0.0000210279 0.0000002701 0.0000248692 0.0000179011 0.0000006614 0.0001456598 0.0057135439 0.0003256126 0.0001199479 0.0031267062 -0.0000334991 0.0018524373
234610.90000 0.027575 6.475581 0.995222 -0.092899 0.005451 -0.983729 0.153679 0.0000215766 0.0000005323 0.0000262563 0.0000178712 0.0000016773 0.0001450349 0.0061624769 0.0004302298 0.0001284931 0.0031475726 -0.0000358395 0.0018991912
234611.00000 -0.078314 6.793889 0.992227 -0.095381 -0.000600 -0.982117 0.162319 0.0000219224 0.0000008598 0.0000270935 0.0000178524 0.0000029896 0.0001445824 0.0066193630 0.0005447952 0.0001385274 0.0031713496 -0.0000401392 0.0019466216
234611.10000 -0.187257 7.099639 0.982009 -0.097201 -0.006233 -0.980588 0.170178 0.0000222760 0.0000011548 0.0000278890 0.0000178685 0.0000041168 0.0001441424 0.0071145509 0.0006750354 0.0001484184 0.0032018986 -0.0000422843 0.0019978111
234611.20000 -0.298145 7.408818 0.969958 -0.097763 -0.011954 -0.979057 0.178177 0.0000224627 0.0000014518 0.0000283057 0.0000178882 0.0000052195 0.0001438499 0.0076100410 0.0008162761 0.0001591281 0.0032379403 -0.0000426702 0.0020481864
234611.30000 -0.413167 7.720686 0.948326 -0.097232 -0.017580 -0.977508 0.186322 0.0000224805 0.0000017044 0.0000283452 0.0000179755 0.0000062417 0.0001437370 0.0081424071 0.0009677237 0.0001701637 0.0032794267 -0.0000428830 0.0021087461
234611.40000 -0.536902 8.029158 0.928730 -0.095567 -0.023419 -0.975928 0.194635 0.0000225253 0.0000020199 0.0000284341 0.0000180969 0.0000074840 0.0001435464 0.0087104777 0.0011352763 0.0001816508 0.0033253603 -0.0000419369 0.0021713761
234611.50000 -0.665215 8.329859 0.895611 -0.093024 -0.028425 -0.974399 0.202695 0.0000223569 0.0000023326 0.0000280628 0.0000182542 0.0000088336 0.0001435267 0.0092983876 0.0013228486 0.0001941312 0.0033791981 -0.0000418551 0.0022370939
234611.60000 -0.794128 8.632808 0.858380 -0.089529 -0.033475 -0.972895 0.210568 0.0000221626 0.0000025636 0.0000276456 0.0000183762 0.0000098912 0.0001435331 0.0098907467 0.0015244294 0.0002067445 0.0034409692 -0.0000383846 0.0023027808
234611.70000 -0.938281 8.931126 0.812789 -0.085150 -0.037732 -0.971353 0.218630 0.0000218346 0.0000027854 0.0000269279 0.0000185231 0.0000110919 0.0001436204 0.0105163508 0.0017364546 0.0002194186 0.0035062955 -0.0000350770 0.0023708102
234611.80000 -1.078627 9.225670 0.766967 -0.079447 -0.041994 -0.969885 0.226379 0.0000214025 0.0000029054 0.0000258975 0.0000186601 0.0000119806 0.0001438987 0.0111572065 0.0019799296 0.0002329736 0.0035887564 -0.0000286556 0.0024427039
234611.90000 -1.221426 9.519736 0.707555 -0.073403 -0.045714 -0.968293 0.234373 0.0000209029 0.0000030193 0.0000247015 0.0000188483 0.0000130871 0.0001441454 0.0118132328 0.0022269859 0.0002465693 0.0036740141 -0.0000225250 0.0025176265
234612.00000 -1.370303 9.810940 0.649947 -0.066177 -0.048915 -0.966796 0.241938 0.0000203549 0.0000030704 0.0000232250 0.0000190725 0.0000141111 0.0001445093 0.0124963299 0.0024875191 0.0002599290 0.0037673350 -0.0000145728 0.0025981108
234612.10000 -1.525802 10.096705 0.592602 -0.058435 -0.051175 -0.965284 0.249385 0.0000197956 0.0000030905 0.0000216493 0.0000192869 0.0000151888 0.0001448169 0.0131952124 0.0027695145 0.0002732564 0.0038719653 -0.0000059130 0.0026787830
234612.20000 -1.687883 10.384183 0.527853 -0.050026 -0.053481 -0.963634 0.256994 0.0000192013 0.0000029572 0.0000198371 0.0000194775 0.0000158680 0.0001452760 0.0139001448 0.0030716874 0.0002879746 0.0039908034 0.0000037562 0.0027636247
234612.30000 -1.858510 10.677196 0.462216 -0.040741 -0.054517 -0.961880 0.264866 0.0000186031 0.0000028739 0.0000178622 0.0000196729 0.0000168728 0.0001455882 0.0146391919 0.0033974385 0.0003031950 0.0041210829 0.0000154364 0.0028504899
234612.40000 -2.029501 10.961431 0.385228 -0.031631 -0.054546 -0.960141 0.272311 0.0000180033 0.0000026289 0.0000155787 0.0000197752 0.0000174005 0.0001460660 0.0154245880 0.0037524820 0.0003200827 0.0042697693 0.0000290890 0.0029428413
234612.50000 -2.204287 11.244735 0.308902 -0.021906 -0.054591 -0.958286 0.279692 0.0000175561 0.0000023883 0.0000134811 0.0000199482 0.0000179121 0.0001464446 0.0162020177 0.0041157680 0.0003352856 0.0044285997 0.0000446723 0.0030407583
234612.60000 -2.389002 11.526509 0.234452 -0.011826 -0.053253 -0.956312 0.287213 0.0000170719 0.0000021078 0.0000110374 0.0000200376 0.0000183387 0.0001467837 0.0169977920 0.0044978957 0.0003514330 0.0045980700 0.0000621593 0.0031397480
234612.70000 -2.573688 11.801193 0.163592 -0.001656 -0.051646 -0.954268 0.294454 0.0000167098 0.0000017716 0.0000085644 0.0000200426 0.0000184289 0.0001471462 0.0178152779 0.0049112708 0.0003689828 0.0047890240 0.0000801167 0.0032426753
234612.80000 -2.758308 12.074288 0.083177 0.008250 -0.049559 -0.952154 0.301460 0.0000164042 0.0000014155 0.0000058829 0.0000200579 0.0000186936 0.0001473645 0.0186279329 0.0053322080 0.0003866934 0.0049884856 0.0000987481 0.0033437936
234612.90000 -2.952494 12.345245 -0.004529 0.017849 -0.046193 -0.949816 0.308864 0.0000162195 0.0000011051 0.0000035870 0.0000200282 0.0000189006 0.0001474510 0.0194578581 0.0057625336 0.0004039634 0.0051934060 0.0001198554 0.0034471157
234613.00000 -3.153264 12.610096 -0.080305 0.027391 -0.042550 -0.947523 0.315657 0.0000161249 0.0000006912 0.0000007986 0.0000198278 0.0000183807 0.0001476937 0.0202992142 0.0062292212 0.0004218430 0.0054272950 0.0001437038 0.0035558744
234613.10000 -3.357611 12.874850 -0.149368 0.037533 -0.038470 -0.944988 0.322658 0.0000161120 0.0000003866 -0.0000014410 0.0000197623 0.0000183357 0.0001476771 0.0211396341 0.0067179608 0.0004413096 0.0056805216 0.0001667966 0.0036672415
234613.20000 -3.556417 13.128453 -0.228572 0.046057 -0.033741 -0.942506 0.329277 0.0000162461 0.0000000428 -0.0000041025 0.0000195845 0.0000178370 0.0001477122 0.0220091171 0.0072253516 0.0004629351 0.0059497209 0.0001891266 0.0037828849
